"Datetime","Tweet Id","Tweet","Username"
"2022-04-23 15:21:36+00:00","1517886413987278848","[PODCAST] Ngomong Politik - KSBO Tak Bisa Disolusi dengan UU TPKS

https://t.co/qf4YOFLYVv

#SekularismeSuburkanZina #AmbiguitasDemokrasi #IslamLarangZina","BuatLagiLahGpp"
"2022-04-23 15:17:10+00:00","1517885298717323264","Diah Tegaskan Puan Memiliki Peran Penting Dibalik UU TPKS

Tokyo gissele Manchester United Aura Maguire Tri Suaka Seram De Gea Zidan Johnny Karina Kangen Band Varane Sterling Sejeong TENLEE NEW SONG IN GDC
https://t.co/Qs3W7EJtfU","MillenialMarha1"
"2022-04-23 15:14:13+00:00","1517884556585578496","Puan Dorong Pemerintah Susun Aturan Turunan UU TPKS

Tokyo gissele Manchester United Aura Maguire Tri Suaka Seram De Gea Zidan Johnny Karina Kangen Band Varane Sterling Sejeong TENLEE NEW SONG IN GDC
https://t.co/L9Zyv0gvJb","MillenialMarha1"
"2022-04-23 15:00:18+00:00","1517881052882440192","@holy_ange7 @lisanitizer @naterushh @torantula Pasti kita perjuangkan mas. Sekarang aja baru UU Tpks yg disahkan,nanti dimasa depan kita kawal dan dorong teurs pemerintah buat bisa kasih payung hukum yg kuat biar gender equality bener2 bisa diterapkan 100% ya!","rubyleave"
"2022-04-23 14:45:45+00:00","1517877392693665792","Puan mengungkap, DPR telah berhasil mengesahkan UU TPKS yang sudah digagas sejak satu dekade lalu.","Boymulyanto"
"2022-04-23 14:33:16+00:00","1517874249226022912","Puan mengungkap, DPR telah berhasil mengesahkan UU TPKS yang sudah digagas sejak satu dekade lalu.","NicolasAndis"
"2022-04-23 14:25:13+00:00","1517872221791825920","Terima kasih kepada Ibu Puan dengan kepemimpinannya terus mendorong disahkannya UU TPKS ini. https://t.co/mLz9SuxmmI","NicolasAndis"
"2022-04-23 14:24:18+00:00","1517871991134457856","@jaekicot ""Baiknya ya kita teruskan lewat jalur hukum. UU TPKS baru aja sah tuh, harus dimanfaatin lah sayangg kasian dah dibikin susah masa ga dimanfaatin"" semoga itu lakik dihukum plus dapet sanksi sosial. Di spill aja baiknya org2 kek gitu tuh","yonkcrumbs"
"2022-04-23 14:23:36+00:00","1517871816483639296","Secara khusus Evita menyampaikan pujiannya untuk Puan Maharani yang sejak awal memberikan dedikasinya dan kerja kerasnya untuk mendukung pembahasan dan pengesahan UU TPKS. https://t.co/VjMc8WQqMR","NicolasAndis"
"2022-04-23 13:16:53+00:00","1517855028572467200","@madao_la @jawafess Pemaksaan perkawinan dengan alasan apapun masuk dalam salah satu kekerasan seksual dalam UU TPKS, jadi sekarang bisa dipidana","Ika_DarsLeather"
"2022-04-23 13:16:04+00:00","1517854820819865606","Syukur banget sdh ada Permendikbud30 &amp; UU TPKS.
Makin diteguhkan kerja dosen2 pdamping multi Fak yg tergabung di Student Care kampus.
Peka &amp; siap mendengarkan adlh kunci utk membantu kesehatan mental mhsw, termasuk komit utk jadi benteng bg korban KS.
.
*nampang usai pembekalan⚘ https://t.co/R8MWwAyEcH","WidyoLita"
"2022-04-23 13:06:55+00:00","1517852519728574464","@Realwilza @DishubMalang @infomalang Untung UU TPKS udah sah, sabi laporkan nih","kutucomel"
"2022-04-23 13:02:40+00:00","1517851449489002497","@xxtentaxxx Wkwkwk ngakak 🤣🤣 

Emng pada takut DM krna aku ancam pake UU TPKS 🤣🤣🤣","Alya_Claudia99"
"2022-04-23 12:53:03+00:00","1517849030461575169","Kasus kekerasan seksual jadi trend, MPR minta mahasiswa kawal UU TPKS

https://t.co/sHDZOgkX3s

#mprri #wakilmprri #fadelmuhammad #uutpks #kekerasanseksual #pencegahankekerasanseksual #Lensaindonesiacom","lensaindonesia"
"2022-04-23 12:48:03+00:00","1517847770584997889","Ramah Tanah dengan Kelompok Perempuan di DPR, Puan Serap Masukan Implementasi UU TPKS https://t.co/9ZxBgztKuh","KoranBerantas"
"2022-04-23 12:43:45+00:00","1517846689674981376","UU TPKS Sah! Tanpa Tunggu Perbaikan KUHP, Melegitimasi Paradigma Liberal?? | Serba-serbi MMC
DPR RI telah mengesahkan RUU TPKS menjadi UU. Bagaimana Islam memandang hal ini?
https://t.co/lddZCAQ7o9

#AmbiguitasDemokrasi #SekularismeSuburkanZina #IslamLarangZina https://t.co/QfDfdGEzz1","KaraageTonkatsu"
"2022-04-23 12:29:02+00:00","1517842984775356416","@nabiylarisfa Oh bicara kemungkinan laki2 jd korban itu mungkin lbh tepat anda komunikasikan kpd kaum feminis di Indonesia, kemudian hubungkan dgn eksistensi UU TPKS","sandi_wahyudi"
